,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
23,1.278488699274089,2.049030023838262,-1.3575021262212708,-0.7409790418299538,-0.8847905752467299,-0.5343362297556508,-0.1811886777332563,-0.12712099771464586,-0.16431969298907617
24,-1.7960112851272623,0.82929821421149,-4.963704008131789,0.36000801566817864,2.047582613129532,1.141919165315187,-0.3302139143115902,-2.5913664065597444,-1.4009597453693694
25,1.0138127144914664,4.275023536497969,-0.1546630309301952,-1.4536044572179447,1.318274562279485,-4.6406280980067915,-1.3827543626108654,-2.401081555857371,2.8063661365675507
26,-5.080131720803191,-10.745259085023394,2.6578552628068346,-5.176000657593904,1.1976220037640708,-0.591003093238887,0.21777439407245888,-0.31591664921582274,-0.7139375945488847
27,-0.6896032168881358,2.307687748427099,-2.208922918611809,-1.1582319207625476,-1.0883795249691546,0.10774288834743577,-0.25514039582494197,-0.035228273032153826,-0.24354413208594555
28,-0.15700142909341322,2.42464600536246,-1.534892570161955,-1.4738081238995349,-0.7923039104599945,0.9993213545970213,-0.3606665435430172,0.23123384870720906,-0.36419140030276503
29,8.645884340433962,1.5400470866688372,2.3129131937208336,0.05859583009307523,-0.4611124433914835,-1.056354576570861,0.48784058632645727,-0.3152409428188359,0.6227034776010243
30,-2.190484698943981,-0.21968408739029913,3.9685267912299085,2.290432771242197,-2.2510303469337,-0.1994630905171691,1.7685838162950307,-0.16799897355548354,-0.9932515178203462
31,5.932021966520447,-1.0448954796926577,-1.329137444928742,3.005121611658047,-0.66732310933112,-1.9533285587296358,0.09787419009111333,-0.619564519454711,-0.2529180938583095
32,0.5636945064212322,0.17531436065477454,-1.0437684376146659,-2.873307274855241,-0.34533083974458717,-0.1706491047365584,-0.17474327591546834,0.2016270758498286,-0.05107817374763124
33,-0.41264409128509943,3.367343633416861,-1.4491613165705626,-1.2050529442497147,0.5577849854406352,-2.282956424210698,-0.5817232397176669,-1.5569782782416264,1.604432749624274
34,-1.5393940899776262,2.220309070021187,-2.4686760922369535,-1.5742601865946986,-1.295272088565837,0.47503340484651685,-0.0925637949312953,0.022073300106676887,-0.35097833281360313
35,-2.9733495600832356,2.315904576023909,-7.290116686016929,1.041871466245292,7.831738968692041,-1.4672943514810282,5.007941264873469,2.501024966290908,0.38310392713448155
36,-1.478204386170902,2.6959995529536647,-2.443966917548916,-1.0404669810894347,-0.02712316383857395,-0.513623587026774,-0.0053889669493349624,-0.8906689671311984,0.7037266370228039
37,-1.079110882648376,1.768478846255454,-2.1526211593444238,-1.8530937745131122,-1.0859691215330487,0.33741499613186093,-0.09974747446012844,0.05263868268972315,-0.28034643085260147
38,-1.6171520275578561,2.4625795066223373,-2.1343958702746426,-1.4567073818376293,-1.6139914610316457,0.5602099025535664,-0.2989378226509006,0.8959788139742042,0.1473687909155568
39,3.41951610688054,-8.217796619540323,-5.2268032004705525,2.5602707266371585,-0.23459063012595077,-0.22115085905936083,-1.6107920623221075,1.1144164398033012,-0.01955079509378057
40,11.574197252388357,1.7401150027127004,6.200604023746436,-0.9946236272672822,3.079905990434859,3.5993336340148234,-0.4744309204259845,0.7180210719375463,-0.8582469584789526
41,-4.266617285820057,1.549910225943685,4.551705878475633,2.867455193475932,-0.07513549308334956,-0.3186777100699782,0.48886295295726423,-0.02641024224556761,0.3419467493778944
42,11.819243231985498,1.7731538334349237,6.448605913030745,-1.0975398809687806,3.3396731290829496,3.96075133971303,-0.5743272450699043,0.7924305390518984,-0.9418210672183086
43,-1.318695819553493,2.4421674146586767,-1.7918742135908634,-1.31263418125802,-1.5587347406775023,0.29480776159662236,-0.3737070104865914,0.7506125514798261,0.23369716140047805
44,-1.7348765398223613,1.2642853167129418,-4.380619603783229,0.024032426476541732,1.4025410242972827,0.786508176153487,-0.02972679352481827,-2.3103371227984963,-1.0888376425589792
45,-1.7955451623054188,2.4807528304836834,-2.2006441053242587,-1.637237954267839,-1.7992650498326812,0.7025200204544745,-0.305077917868396,1.3513511824347642,0.5788987196757497
46,-3.1519755328228136,-3.642553623487092,3.564025116175097,-0.1261778844521404,-1.1483715527239278,-0.31947669272680884,1.2961096224819344,-0.11985554097703356,-0.9459914996099071
47,-1.2826048929923777,2.390845981343954,-2.48353163875608,-1.2770446036782743,-1.164922193072843,0.32649396336876646,-0.2387664516985127,-0.03228999077273809,-0.24013811696567902
48,-2.390263514947021,-0.9043329409115665,3.88044540686401,1.820599209380945,-2.0375897127460387,-0.2028405525555959,1.7096616204303312,-0.18343972463949249,-0.9642070085104819
49,-1.7026954611955674,2.4687822391453538,-2.2335488968328505,-1.4852513609240925,-1.6356300978391443,0.6483341140794187,-0.2505999264170438,0.9155030647700306,0.14079066648985433
50,8.77369969508812,-3.854454672509371,2.936619184198364,-3.937542151145734,1.2264360666718546,-2.6709905909349594,0.1791676050027189,-0.1639937965389915,1.4880710688452723
51,-1.277798382192186,2.447253515755645,-2.273908012936878,-1.4349007776044973,-1.1801767615652892,0.7464451035218459,-0.29872567339386913,0.18497556580054947,-0.3003307989444511
52,-6.282007659437909,2.235428521897459,4.918863155168748,2.792882219242427,1.3944181913403007,-0.2975238888153878,-0.896201379220899,-0.07474071529211056,0.5204453114577067
